External_ID	Internal_ID
2175639	11146
451876	15558
1312183	15565
65097	18297
1368430	15566
2821140	19359
234826	15751
1285901	5041
1538159	15569
1967781	15570
2419772	3525
191493	4698
2041385	15571
2506430	15574
2613769	15576
2867516	15578
3019932	15579
3019933	15580
2683590	11303
3019934	15581
1297	45
379684	15582
3025782	15583
399	15584
515361	15585
527025	20638
2629175	15586
1395951	15587
1335061	15591
382	15592
110322	15594
2975641	12309
663276	15599
680247	15600
1752398	15603
1031538	6687
527022	20652
106592	15605
555315	15606
2633371	15608
411684	15609
2169400	7688
2715959	15614
3048007	15876
2056696	1767
1678309	18304
2026	3315
3113208	15616
2760407	18888
258	20247
3118468	15617
2305987	15618
2762553	18497
398579	14805
2879116	15621
236	15623
29459	15625
29461	15626
3030830	4615
2652443	17639
2563668	17127
3110227	10705
419475	15632
2975853	12441
2681552	16391
571256	15634
888828	15045
2654634	2382
426355	15642
2978974	19295
908290	15643
693986	15645
739141	15647
872	2691
925818	15648
1479019	15649
1126218	17774
2202826	15650
2603276	15651
2686288	20738
2894310	15652
3038924	15653
3138063	15654
3073270	15657
645169	19334
414878	1575
120577	15630
3273802	15658
3066272	19425
3047468	11614
272630	15659
563172	20573
661410	15662
441620	15663
2897334	15664
49546	9107
2740298	15670
256701	4333
1349819	15671
2816454	15672
637389	16721
136241	5567
2826993	15673
639283	15675
2995166	15677
2419844	15679
2709380	15681
2940671	20776
2562284	15683
3149229	15691
402881	15692
745022	20976
1922226	15693
244592	15694
1386007	17831
86264	13464
3029274	3844
1936156	15696
3016006	15697
3078265	15990
3384451	9783
1870903	15698
1881061	15699
2725997	13820
1674922	15702
2587866	15707
1200984	11878
2546360	18287
2587867	15708
487866	14434
2590016	15709
2042961	8646
865757	6891
3388337	15712
2015316	15717
2777186	21594
2020412	15718
2975050	19364
28124	20348
3080057	15721
2801997	20368
2759954	15727
2806348	15728
2006110	6532
1291379	17116
2976459	15729
2762328	9519
29533	19946
2976680	15730
74315	7951
3017325	15731
340188	18815
1191061	18916
3026161	15732
3126689	15733
360095	15260
3345148	15734
998845	19957
1082931	15735
1881069	15736
2967130	15737
442121	15739
3069264	15741
2566012	13534
1346765	18086
114277	15742
913109	8679
114292	15743
784	15746
2528007	17220
1266717	17690
2996318	15749
1412840	15753
520461	19348
85034	536
948	15755
2649488	17182
779	15757
85030	541
944	15758
35795	15760
3231757	16570
2913616	21899
391036	15761
955	15762
265959	8046
644346	19338
434131	15765
222891	15766
1219035	16100
1286528	15767
3066221	15768
3077948	15769
3077949	15772
2975795	12419
1209989	10709
2849666	20558
3062779	12554
1002672	15774
338188	20317
1977865	15777
3230979	15779
3230980	15780
624315	5029
3230981	15781
2936682	9737
3230983	15783
3230984	15784
3230986	15785
1423138	20683
3230987	15786
3230989	15788
3230990	15789
3230991	15790
2810563	8846
1423144	15933
3230993	15792
1423145	10218
3230994	15793
2592334	11767
1036743	15795
162426	4480
414684	15796
1579505	9057
1663591	15799
686597	15668
1401328	15801
1444770	6515
1150469	15802
3080498	16610
1357999	19028
558152	21756
137722	15805
664962	15807
2697023	13193
3159496	15809
3160606	15810
3160607	15811
1562974	8228
3160608	15812
1441467	15813
2954080	13301
2785908	15816
2785911	15817
3093720	15820
3096989	15821
170610	5751
1263728	15826
2500532	15827
3136737	5959
445985	17082
1379870	20433
2233851	7474
2654281	15830
2895796	15832
3078428	15835
3138066	15836
2954062	19577
1188256	15837
308754	15838
3387397	15840
3047875	9792
441209	15842
991905	15848
1071760	21410
2921652	10035
272943	15853
3092120	15860
2026199	8378
2614801	16724
3048493	15862
3093869	15864
1454382	17728
3138498	15867
69896	12860
364197	5853
3096992	15950
2580412	5806
2622455	15868
391595	15870
265487	9055
433659	5073
391616	15871
391626	15873
1389005	15879
401619	6106
2587855	15884
1395516	18625
2951107	2750
2867021	15886
2867025	15890
2774190	7961
293653	17876
3066132	19586
3108175	15903
2587858	15907
292414	15911
2293862	15912
2793010	15914
485916	10635
2966453	15916
2802577	14926
2634405	20067
290400	15917
2867011	15918
2867012	15919
999552	15920
1435365	19780
2508306	15921
2923366	18954
2508307	15922
2867014	15924
2867015	15925
1435058	18642
470565	20363
2867016	15926
1792508	15928
1347342	21616
44009	3609
3029062	15929
3065670	15930
2975867	12448
1882749	19890
2872156	2440
391619	15935
342616	10235
2907239	15938
2879117	21613
2795031	11598
398580	15940
2017482	15947
3096987	15949
252301	2304
43	17541
1303376	15952
1609966	15953
3350098	15956
304378	15960
1030157	15963
1196181	17809
1643683	214
1517554	15966
666681	16219
1961362	15969
58340	11876
1193501	18584
487899	19072
2219696	15970
2653203	15973
2714942	15974
2735134	15975
2804617	15976
2903960	15978
36821	4936
2937788	15980
3394354	17569
2025659	21856
2950605	15982
1982042	7920
2991074	15984
3074086	18515
1294273	15945
2975993	11555
3018036	15987
3018446	15988
3062169	15989
1084558	2085
159612	4452
3228751	15995
1300221	10445
3234199	15996
1358027	10421
391038	16600
1123269	16002
1909299	16005
2834759	2011
59921	18408
690566	16006
861109	16008
199310	13654
1208342	16009
407020	16010
520734	16012
2687299	14313
627192	16013
1144307	16014
203691	32
1843368	16016
47670	2516
1855519	16017
2072936	16018
2082188	16019
85017	498
2565554	16021
2789327	16024
2878542	16025
2930091	16028
2979467	16030
3066288	12816
3024245	16031
1114969	18186
3038927	16032
1088721	16035
164608	16036
2025349	16040
2675225	16042
3025670	16044
3109595	16046
3127639	16047
317655	16051
199201	20812
241244	3179
2974039	18307
2082387	15462
400667	19181
1357916	16054
2482763	16058
933	1757
85019	500
2565556	16060
2933562	16063
911045	15701
28142	18761
2968500	16064
821	20329
1967501	7368
2976533	16065
3122054	16066
1368166	9381
1157951	14231
3133972	16067
2724527	16068
1292033	12746
1334076	18070
1922222	16070
437505	6457
227290	2132
2077182	16071
2584094	16072
1123271	16074
2060312	16075
3349333	16080
1703338	16081
1703340	16082
2798724	16083
525370	11625
2795692	2630
1408273	18594
2995161	21817
3121290	16089
91352	16817
3003265	16090
1112	16093
2683265	16099
2903901	16108
565050	16112
3161137	16116
263369	915
1188315	11923
3374551	16117
1532555	16119
2562582	16124
2579977	16125
1028752	6838
2752515	16127
2861285	16128
52133	7147
2995143	16129
650054	16823
3015999	16131
3068314	16132
2880008	8987
3132266	16136
63132	5765
3132271	16137
2842456	8324
1160736	18842
1870984	4122
3132274	16138
2588937	11162
2883238	19502
1870985	5541
2585716	11988
3132275	16139
357441	3616
3132279	16141
2675713	18925
3132280	16142
2840468	16146
2995155	16147
3157666	16150
166935	6767
3067902	16152
3078805	16153
2745510	5914
3376155	13647
2829596	16154
2886359	14502
1414854	16157
1352595	18134
1979954	16158
3082720	170
3040677	16163
2748629	7286
394221	16164
575200	4712
2004662	16166
225298	16170
2016196	16174
1707785	19714
488538	16178
481145	16179
45851	4022
634453	16181
634455	16183
634456	16184
886715	21002
634457	16185
176280	9387
302409	19443
2778652	13777
634459	16187
3373674	16193
1288313	16195
272568	16196
1231624	16197
2778370	10123
634177	16201
264	12976
714995	16205
349163	16206
887061	16217
2980027	3136
2559597	16223
335283	16225
1850252	20073
261292	16227
28118	20382
2971128	16229
1519	3728
3070658	16231
2678256	13187
2636213	6295
29547	22
323848	16232
47678	20310
1266925	16233
2762591	7816
155925	16234
85010	204
924	16237
1813451	7375
762376	16244
3065959	16404
1881016	16247
1196167	17800
2282475	16248
2893881	16251
3141581	16253
32001	16256
3397209	14435
3144951	18405
2918755	16259
2991054	16261
3136634	16263
115542	10467
1208660	16269
568706	16271
267892	659
225849	14836
1403053	16275
1746199	16280
743973	16281
3042029	5953
225148	17290
3081984	16284
1036672	16286
2842355	5934
2716226	16288
1331682	4408
869209	17111
1437824	16289
1334059	18053
3140381	16290
556269	16294
1009682	16698
650	6999
757424	16295
1078773	16296
521096	11651
1235827	16297
1262470	16298
1349767	16302
2813780	16258
375286	16303
1236179	16304
2360	1861
2861284	16309
3065910	16313
160490	17875
3045157	19277
290317	22148
1803865	12992
1005048	16314
3048609	16317
3048606	16319
745023	19143
3349878	16322
76114	16703
34071	16323
75659	16325
2728021	16327
945844	16329
33059	8580
243274	17645
1630693	19910
2495579	16332
2728020	16335
2899220	16338
554131	16625
34070	16340
111769	5815
321984	16342
321985	16343
2637548	5514
871742	16345
228399	19161
54526	270
2072590	16346
768706	10696
2660641	16348
167957	19468
2606451	11197
1219032	16350
2708084	11291
1446794	11296
2918299	16354
2599307	14495
1842533	16360
2646834	20404
2478662	16362
1358000	19029
2126321	14213
2714923	16364
2982531	14463
754252	18183
2940488	16365
3095606	16368
1352354	18589
3136632	16369
3140252	16370
223188	16372
1709002	7549
742013	16427
2651334	7409
338969	16373
2752316	16375
3234144	16378
595537	16380
207745	16382
282217	16383
2980107	20128
1316911	17985
3040674	16160
434008	16384
1034889	16388
1874061	16056
2126319	16390
2762322	16392
2774875	16394
2643253	5177
2811425	16395
3065954	16399
3065955	16400
3065957	16402
3374554	16407
1188319	8099
3374555	16408
577468	509
3394349	16409
76731	8428
1842537	16412
2184519	16413
85021	502
2565558	16414
171437	8011
129394	14406
2651974	16415
875808	11634
203120	17923
199596	7316
2806262	16416
2806347	16417
71666	9100
3098762	16418
3055869	4927
3350170	16421
398578	16426
28256	643
1920191	16428
1447062	7496
2708352	16429
580	6052
3153805	16431
1244529	19828
365046	16432
3034648	6317
1689272	8454
596154	16434
3081231	16436
535289	16437
289380	10567
709810	15808
1844971	16446
265606	17230
1148509	5867
391735	16447
1246634	18151
2045451	6524
1751150	16450
1439855	19787
2995716	5418
3374103	16453
946483	16455
3228789	16456
397945	16458
1176492	16460
1155739	18309
87883	16467
53442	3780
95485	16468
1412590	21155
655816	17788
482957	16474
488446	16475
488447	16476
488731	16479
1574141	9483
2709302	19715
488732	16480
177437	16992
2055947	4741
2644549	7929
1215087	18636
649196	20255
2709303	19716
1207504	16481
1503054	16482
2789740	20276
1503055	16483
2978683	16486
13373	16487
28450	16488
57975	16489
342113	16490
40215	7145
1385591	16492
1263761	5673
1179675	16497
1705310	16505
2811788	16510
2601574	2380
2811789	16511
1421338	18679
2890406	16514
2890407	16515
2906514	16516
3237371	16518
61	8452
3237372	16519
1472	3206
926418	16522
1743173	16523
1758395	16526
1758398	16527
300019	4484
1855610	16529
472834	18904
3037457	10351
3121543	18327
1855880	16536
1855883	16537
1855910	16539
2072410	19093
2576926	16548
397865	20394
1175554	2212
2689102	16552
881260	6036
2689109	16554
2689110	16555
710127	12874
2770234	16556
2420308	10306
570416	20643
2730357	14603
2982615	16558
2890317	6278
367737	16899
525284	10958
3047864	16560
3047865	16561
1408191	4727
3047868	16564
1310165	16574
29495	6909
1416914	16576
2518599	16577
3002643	16579
651457	9308
2753607	16632
644651	13955
266264	16582
3037987	19884
977880	16583
2986826	21527
1773	11455
1389192	16585
2027911	16587
2897324	16590
2109914	8271
3160989	16593
398527	16602
1417228	16603
2735434	16606
693982	19300
2880218	16607
1470088	3017
1386002	17827
3034358	16608
182141	6769
140098	16613
2705548	16615
2814653	16616
1403449	20691
1742990	1385
2878151	16618
1742992	1387
145358	507
2878153	16620
83561	17283
882378	16624
1134456	19136
1050370	16626
2898431	16631
76023	18298
983917	16634
452440	16635
1768242	16637
2995138	16639
3350177	16640
583345	16218
3400226	16641
69223	6238
489653	16651
65699	16653
135720	16654
1902580	2933
935591	16659
59610	3798
942513	16662
1095685	16663
3141541	14102
997348	16667
655307	16669
2867375	427
3077590	16674
3392035	16677
1643950	927
2022337	20050
3392036	16678
3349631	16087
322535	13075
1121352	16680
243365	16682
1192162	16687
85011	205
3112107	16690
748280	16692
2970891	16695
3373597	16697
2981628	1319
1173779	18884
1906741	16699
1134404	349
1765049	16701
3394231	16702
198107	16705
281119	17453
2892440	2924
2682225	77
411903	12724
748247	16707
3162566	11073
2742136	12026
2027405	16708
3026424	19907
1176532	19961
1800	4832
2944810	16712
447588	16714
2751171	18381
2231055	16715
527029	20650
3133695	16717
637390	16720
2840180	16862
990288	16722
2994951	16725
1877	4980
85963	16728
102608	16729
102611	16730
310783	9270
1656159	14349
1319815	17604
563041	16737
795750	17509
1636610	13123
585535	16738
585538	16739
3229224	13861
2598579	17260
1745211	1842
315749	17764
592205	16740
3073816	9647
509193	17943
180434	14222
684950	16742
315358	5613
693745	16743
290335	3645
794851	16747
907237	16752
180882	17748
907238	16753
388413	20455
1243584	21215
697025	1493
2883261	18321
907240	16755
1055527	16756
1644130	21624
1055528	16757
1644131	16306
1055529	16758
1055530	16759
1055531	16760
1163740	16763
1163742	16765
264730	22057
1231719	16767
1234365	16768
2614906	7729
2867164	5375
1311573	16772
2980554	20113
1382920	16777
1382921	16778
2980556	12515
1382922	16779
1382924	16781
1382925	16782
81468	9326
1426844	16788
1988	1561
254246	6409
3029084	9325
1431450	16789
710393	16798
1163745	16801
472181	5976
556267	16802
273121	16803
2609808	12003
1642819	20044
510690	2376
762948	11024
1183378	16804
13034	5742
1358410	16808
78344	10934
1423720	10450
1507806	16811
3395462	9433
32022	16812
667120	14219
2937442	20008
2866191	15370
91353	16818
3050131	3575
1032067	16828
2065379	7610
593874	16830
149016	3380
1031919	16831
2961948	19127
1660072	16832
1032069	16833
360107	16836
1031564	16837
886293	19912
580033	16843
2921357	9997
1660067	16844
1500960	16846
1660078	16848
2921369	10000
1660079	16849
2921370	10001
1660080	16850
2937792	18507
2517362	16852
2572050	16853
2572059	16854
2572065	16855
2572069	16856
2614126	4123
2572083	16859
2572084	16860
2614128	3760
2572085	16861
2745509	5913
1400133	978
2997767	16866
3376180	13446
2997793	16867
3158229	16869
929558	16872
2022749	16873
1297121	20452
2936798	14261
2894755	16876
3400151	16885
709032	16886
72276	631
1249480	16887
994695	2554
3391146	16890
1032070	16903
1032239	16906
171552	9121
1979401	15943
760154	16912
525898	16913
2953999	19529
2716172	2214
1581011	16916
2060094	1226
2942997	14942
3237298	16918
3232308	12665
373384	18894
2724898	16925
2893071	3132
1505652	1219
2724899	16926
2724901	16928
1660083	16930
178606	16931
180	16932
247333	4636
289376	16934
240015	16935
55079	3295
2703788	16936
2842458	9530
109663	19463
2763071	16937
1165090	20173
43663	4343
926566	16938
401053	16939
172827	9258
2821536	16941
509173	19185
2821538	16943
2821542	16947
682795	16948
3068640	16955
3068893	16957
263377	2305
515635	16960
2653194	18537
487975	10273
445932	16961
2830990	10990
224324	16965
638303	16966
380749	16967
3111767	11716
585	6309
2649294	4424
673273	10818
547144	16969
586	1851
3111768	11717
547145	16970
3066224	15771
123214	16972
868864	16975
639282	16977
522772	16978
254758	3117
717231	16981
1131703	8966
795359	16984
667014	16986
2921504	9730
188709	926
104623	6239
651182	16991
96561	16993
633699	10390
717785	15433
885957	16994
575	13948
631220	16998
2666132	16999
363253	17001
1234378	17002
1784719	4538
1322246	17005
2975885	12459
243090	19905
2608932	20344
2730847	13201
1511600	17008
1121464	17009
526222	17010
2795000	17012
2969821	3663
573370	17018
525897	17020
2953998	19528
888061	17021
3004129	17023
169435	3816
1263	1154
43306	13477
589865	17026
1167006	17028
2653858	17030
56780	17033
706587	17034
985	20442
935706	20959
1566351	17036
1260928	17042
2291597	6359
2838156	20571
1277350	17043
2495594	17044
2597769	17045
1352589	18128
2954626	9609
3080755	17046
404380	17049
869211	17053
171284	1685
2819993	19261
573413	17055
1229205	16601
1313291	17057
1313294	17061
2048778	13756
1334047	18042
1435045	17062
52003	1115
1313293	17064
1408429	17066
1155096	17067
2975295	9632
1293575	17068
2136182	7175
118118	13986
412419	17069
2051906	17864
1310168	19806
889738	19189
1104446	17072
158899	8204
2975780	12408
1882662	17073
2887345	17076
2932245	4545
3058374	17079
1821960	6304
2830992	10991
224326	17081
521008	17084
521009	17085
390236	17086
1234596	17091
2766927	391
2893056	1005
1421551	17092
521010	17095
251221	18277
1755823	225
2638726	4130
158189	17097
32061	69
1755824	557
2638727	8985
158190	17098
1348613	4025
760011	17099
33060	6269
243275	17100
999430	17103
999432	17105
999434	17106
168	17108
3080532	16235
53436	17109
188786	923
1155775	17110
69713	17112
2774055	6057
545776	17113
906968	17114
120682	17117
1806891	19927
2563665	17124
209261	20918
419476	5072
2563669	17128
2563671	17130
2766701	17132
1042417	17138
1133568	17139
1161918	17140
649775	147
145259	17143
2652803	6369
1307427	17597
176	17144
2728835	17168
290341	17150
280505	17153
1873	1495
632518	10853
338217	17155
508536	17156
1141102	17157
2838237	17161
2838238	17162
2625155	17166
1541170	7799
69665	16113
490095	17171
3068329	17179
1838286	17183
92404	1702
2909285	17188
2862869	17189
3080537	17195
320388	19745
2684113	17196
2987605	2477
212767	11476
591154	17199
3077945	7384
1732569	17562
3075430	14554
2697043	17202
2762017	17204
2527971	17207
1476901	21680
2527976	17209
2527978	17210
1031754	19848
1550579	20289
2724528	17218
1123862	22083
1334077	18071
2527989	17219
2527995	17224
3242725	13433
1561005	3800
2527994	17225
1412512	21077
2631759	20527
2527980	17226
1041504	10619
2975482	3273
200644	2787
2639138	17228
326426	10912
1041157	19303
166485	3927
2647022	17229
1447716	10923
2624920	17231
626940	4089
1930273	17232
2746060	14334
980254	17233
980251	17235
2921730	10167
2795601	17237
2527968	17238
473421	19067
551989	6135
2528010	17239
2527990	17241
2527979	17243
2528005	17244
2528021	17246
1331910	17247
2528022	17252
2528009	17253
2981351	12517
1930276	17254
247	20220
2850561	12053
1210884	17256
2912630	18700
692036	17259
2528023	17262
3027224	11612
1219375	14419
128	17263
466153	17264
406548	17266
2527974	17268
1967643	18861
2528020	17270
2527982	17271
2823693	7938
1940790	17273
1941349	17274
1851148	17275
2596890	17278
3095367	17279
810	17280
83552	17285
362787	17287
462710	4489
237	17297
49277	17299
3080055	20178
52959	17300
76831	17301
927704	17966
1134687	13940
83612	17302
600	18756
143222	17307
245186	2303
2683680	9514
2010992	20518
3121479	14144
178469	17309
2935450	13823
538999	424
244698	17313
203192	18666
261827	17316
54297	18312
283735	17317
283785	17318
571	13939
1051646	19154
1042878	16581
286104	17319
290174	17320
1933910	15280
336276	17324
343334	17325
33056	2551
369400	17328
3120453	369
387658	17331
393005	17333
444459	17336
1518147	17349
69395	7939
2045416	17353
3394361	17574
2605747	20271
2049301	17354
2058174	17355
1352572	18111
135461	17776
2700084	17356
2706948	17357
1358003	19032
2715289	17358
1045010	13715
1213182	17700
2736	17165
2903703	12132
2861660	17361
2893197	17362
2918913	17365
221065	17311
2953860	17366
2967089	17367
3400333	17370
38347	19867
3400368	17372
1940138	17374
74109	6887
32066	44
3143248	1343
1755829	17375
1006480	1188
39491	3986
3024544	17377
59734	17381
59735	17382
1547487	11479
2766734	17387
2850559	13235
3228946	17393
365032	17502
376469	17396
1649482	17400
1344094	13105
881621	17797
909656	17405
239759	17406
2943848	19711
42881	5222
838	17409
1334083	18077
577309	17411
511434	17415
1918540	17419
2518495	17420
710648	15143
2518497	17421
2802975	8895
28137	20360
2815786	17422
161360	3141
1632865	19903
156973	17425
42444	7753
294702	17426
307628	17427
195950	17429
375288	17430
1183391	20894
2907154	19695
3129724	17433
2678352	17436
2792393	17437
3374594	17438
615	6241
2060722	17440
672795	22076
107	17441
311402	19290
1649461	17444
68288	17446
232244	17447
1415165	20673
280472	17449
390846	17450
1077254	17455
2094151	20392
1522128	17456
300181	6252
2822761	15445
89966	17457
299566	17458
1649474	17461
869806	17468
105	17472
332157	17474
312278	17479
2173039	17481
79328	17483
398041	17486
564065	19799
504481	17487
1004301	17490
3385906	763
526982	17721
3064277	19934
2812019	17497
2625242	20150
2836216	17498
3389990	17500
1007	17501
70994	17503
1101	17505
2678257	13188
29548	17511
1434037	17514
861299	17520
2684212	5902
3062599	17521
2685106	3437
456827	17523
747369	18027
1048245	18143
2603836	13768
880073	17525
309798	17526
34	17529
83455	17530
2813577	17533
417127	17334
2813578	17539
252306	17314
48	17543
3031330	14547
1391653	17546
2918170	17549
521720	5986
942150	3517
2749999	13214
2918171	17550
218491	14106
2741071	17552
502025	17557
2975644	12311
747365	17558
264462	17560
3003620	15057
1069642	17561
2220073	17563
2231053	17564
3044166	17566
3391182	17567
3394355	17570
3394359	17573
36826	10552
1045858	17141
2937793	18508
1242084	18851
3386277	17578
862908	17580
79604	5529
1298851	17584
469615	17585
469618	17588
469617	17590
3034230	15132
469607	17594
469602	17595
3115291	9843
3157334	10327
1265399	11927
1307442	17598
214326	10454
1307444	17600
1385942	10920
40566	1537
671211	17601
2954041	19560
1335307	19779
572544	17602
2627091	20125
2878202	10642
523794	17605
712357	17606
712361	17607
63745	8095
526218	17612
28146	18763
300852	17616
644	6996
336988	3476
757418	20707
798128	17618
1628248	20222
751945	17620
3235110	13424
670487	17627
484184	3236
526227	17628
319795	17631
2770093	439
709986	17632
694439	17633
745776	17636
1288484	17637
2939437	17641
3130163	16379
1196185	17813
3385567	17643
309803	17646
3374109	16898
1524217	2816
683357	18251
1703968	19238
1157947	17653
1620421	15610
1157948	17654
1123383	17655
484019	17659
1357998	19027
391009	17660
171549	2790
381764	17663
121719	7463
3022686	17665
1795631	16389
660470	17667
403833	17668
443254	17669
584708	17672
946333	8441
525903	17673
1608628	7311
2954004	19532
572547	17675
115981	18790
3158573	17680
1193576	17687
446468	18203
2742131	11815
3120518	15201
261594	17694
2990471	13803
1392837	17701
347495	17709
405532	17711
3058375	11615
451709	17713
2881377	590
526969	17715
526978	17718
526979	17719
526980	17720
1367847	15825
526987	17722
1003239	17726
2954021	19547
315730	17729
1249615	18036
526997	17730
1442	17736
132265	17740
180850	17741
3003258	20012
180854	17742
3003262	20016
180856	17743
3376142	13937
180874	17746
3039801	15678
180877	17747
529122	17754
1001229	17755
1049565	21237
1217737	17756
1417985	17759
527000	17762
1415784	17763
1839798	17766
1570009	18429
2217825	17769
2217830	17770
2217832	17771
1233100	17781
2921503	9704
188708	146
1239783	17786
703612	17789
1510	3832
1052585	17790
114403	1956
3393757	17681
72360	17791
260554	17792
766760	17793
492670	17795
1281284	19023
659243	17796
2583584	10310
1196165	17798
187145	9170
1196177	17805
1196180	17808
1196183	17811
1196184	17812
1196191	17819
2835869	9990
1658665	16636
1196192	17820
1385997	17822
2731377	3859
1386001	17826
1386004	17829
2835870	18538
1196193	17833
1196194	17834
265669	17835
2583593	18156
1196174	17844
1230340	17846
1196195	17849
1386006	17850
697284	17851
2954706	9758
1399115	17862
1111068	17870
467705	17871
211110	17873
1291556	5429
1123384	17656
1207470	17877
665007	5318
160491	17881
102148	4041
3045158	20168
186103	17883
798300	17888
40041	17891
545774	17893
637909	17894
266808	2306
981539	17895
3118751	13391
1521117	20624
862970	17898
1082851	8227
284034	11892
115862	18010
862971	17899
1272910	17900
591365	17902
862967	17904
365659	17908
2913017	17364
684738	17911
1046624	17913
272622	17915
746361	17917
1104322	17918
1111678	17919
2725288	17007
3061632	14626
1295826	17920
2976819	19316
1295827	17921
2976820	19317
1196835	20839
1449093	17922
1229756	17925
762550	17928
3108176	14532
3066133	19587
767455	17932
888027	17933
40216	7146
1217420	17935
3080013	15388
557433	17936
314315	17938
2626991	8431
1071400	17942
583358	17944
413999	17946
3366806	10842
591968	17952
382638	16790
508767	17953
441772	17954
2944914	4050
43947	2034
758678	17955
1071761	21411
272944	21304
2921653	9876
1029718	17957
593905	18831
1041809	17958
543737	18557
2293838	17964
1150460	17972
1410605	17973
555970	17976
657322	10650
573236	17977
2724123	14458
1042403	17980
627343	19707
1075106	17981
1167629	17982
2921458	9550
1281781	17984
703613	17986
212791	2144
759350	17989
890402	17990
1300227	17992
391904	17993
565040	17994
2583243	11673
2499157	17998
2058152	13942
2646754	18003
1450520	18004
1379270	17518
33894	18007
1218493	3466
83332	18009
182785	18011
638	6339
336982	18012
1176721	20286
419947	18014
478433	18017
32636	1117
2639302	7719
2975646	12313
747367	18025
259	20248
882098	18028
882099	18029
335541	17959
882100	18030
1010835	18032
2614913	7711
3119429	10799
512763	20503
3031647	116
1097669	18034
1236	89
1262526	18038
1266446	18040
1306414	18041
2048781	13758
1334050	18044
1334051	18045
1334052	18046
1071781	21431
2921673	10042
483179	19345
72763	1510
1334053	18047
1334054	18048
1334057	18051
1334060	18054
1334061	18055
1334063	18057
1165892	17929
1334064	18058
1334065	18059
1334074	18068
1334075	18069
1334079	18073
1334080	18074
1334082	18076
1341711	18079
1344043	18080
1344044	18081
1344045	18082
1470176	5171
2100821	3508
1344047	18084
1344048	18085
2566013	4361
1094508	10537
1390	17794
1346766	18087
1346771	18091
1346776	18096
1401	3202
1935379	4539
1346777	18097
1402	9676
1346778	18098
1404	3091
1346780	18100
1407	3049
1346783	18103
80850	19460
1346786	18106
2860336	7485
1346788	18108
1352571	18110
1352573	18112
2058175	20189
1352575	18114
1352576	18115
1352577	18116
1352578	18117
1352579	18118
2487742	6844
1352581	18120
107401	20070
1352582	18121
584721	19172
1352588	18127
1206780	22039
1248823	18744
1352592	18131
1352599	18138
2730849	13203
1427516	18140
2631190	20191
1196171	17841
2583590	18153
2583631	18157
2986823	21524
1770	18158
44454	18159
35617	18162
222805	18163
1412467	21032
487521	18164
2778059	14997
1138382	18165
1203599	18166
61647	6130
103690	18226
2614803	20153
41431	20750
2979869	20522
1214063	18167
1351755	10583
216594	18169
1358009	19035
2806346	19259
1124626	18172
1719	4645
1136880	18174
1091046	18175
1303024	18176
2725477	5903
1001714	18177
3349698	15954
1289591	18181
1303681	18182
1114966	18184
3066285	12813
3024242	19271
1114967	18185
2478464	6038
2856851	11603
2520507	6845
1091045	18187
690591	1803
1699623	15235
984892	17689
1068978	18188
1892	18192
548470	9356
1911	18194
100226	18199
404386	5428
68042	18200
3066204	19652
1384484	18204
3342247	21654
2795688	19125
40479	18205
1385856	10448
40480	18206
272123	18213
3392114	18214
1647413	18216
224013	18219
317936	18227
2576904	18233
2914041	18235
40137	7296
3025190	18236
2719231	1260
1247726	16285
3349876	18240
1004787	19108
551115	18243
1397703	18246
2099387	18249
1202712	3172
1539056	18273
525381	10252
1408284	10559
273123	19007
1524929	18252
2108055	18253
2161816	5045
2666332	18254
1973481	18256
2975802	12425
747523	18257
1752063	18263
99598	18265
257309	11332
2779889	18269
313624	18270
1914872	18271
118163	18275
3040204	18276
92793	2532
513223	18283
2643300	18284
3111774	12573
2859516	18291
1631871	3487
118323	18305
2874213	18310
2781947	18311
1140	18315
115747	18316
2219813	18318
2479200	18320
214688	19909
3115655	18323
2569097	1259
3115656	18324
3115657	18325
3115658	18326
110662	18331
221341	18338
221345	18339
221350	18340
442563	17974
232348	18342
1050635	18349
1050646	18351
3236891	9765
1050655	18352
1050714	18354
1280380	18356
91844	7220
1353134	18357
1353136	18358
2740557	1363
1353138	18359
1400865	18363
1234841	20287
1400866	18364
1442556	18369
2493633	5993
2745891	13842
1442558	18371
1968775	18377
51201	5228
2741953	18379
2789857	18382
2978474	18385
3093725	18393
167552	18424
3392294	18395
3392296	18397
2649857	4608
1148	18400
1933929	18401
2116702	18402
2732530	18403
59922	18409
1531429	5542
59924	18410
142479	18419
167554	18426
3014997	18434
3014998	18435
198119	3229
3015000	18437
742725	21874
1499499	18439
3139177	483
1499500	18440
574556	15750
1121115	10768
658642	13086
1499502	18442
658643	13087
742729	17979
1499503	18443
658644	13088
1499504	18444
155892	7942
1501268	18445
2953978	19511
2762559	12033
1501269	18446
2953979	19512
1924285	18448
3082520	18452
3082525	18457
3082528	18460
3082529	18461
97478	3497
3082531	18463
97481	7046
3082534	18466
349741	19883
644042	10442
3082536	18468
349742	1908
3082537	18469
2675787	6081
195250	18336
3096217	18475
2675788	6082
3096218	18476
2801918	12770
2675789	6083
3096219	18477
2675790	6084
195253	18337
3096220	18478
345370	8863
261284	18482
3028709	12529
1613	3492
1851505	18483
2721173	12017
450851	16107
1249668	19738
502	8491
2817383	1870
84588	18484
251229	18485
2653189	18487
1760810	20345
1188229	18488
82654	18491
3037479	18495
2954813	18498
2593672	16896
197221	18500
3118652	456
